Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
1113,1,49.5044,0.02873,43.815,45.238,46.66,48.082,49.504,50.927,52.349,53.771,55.193
1114,1,49.5068,0.02873,43.817,45.24,46.662,48.084,49.507,50.929,52.351,53.774,55.196
1115,1,49.5093,0.02873,43.82,45.242,46.664,48.087,49.509,50.932,52.354,53.777,55.199
1116,1,49.5118,0.02873,43.822,45.244,46.667,48.089,49.512,50.934,52.357,53.779,55.202
1117,1,49.5142,0.02874,43.822,45.245,46.668,48.091,49.514,50.937,52.36,53.783,55.206
1118,1,49.5167,0.02874,43.824,45.247,46.67,48.094,49.517,50.94,52.363,53.786,55.209
1119,1,49.5191,0.02874,43.826,45.25,46.673,48.096,49.519,50.942,52.365,53.789,55.212
1120,1,49.5216,0.02874,43.829,45.252,46.675,48.098,49.522,50.945,52.368,53.791,55.215
1121,1,49.524,0.02874,43.831,45.254,46.677,48.101,49.524,50.947,52.371,53.794,55.217
1122,1,49.5265,0.02874,43.833,45.256,46.68,48.103,49.526,50.95,52.373,53.797,55.22
1123,1,49.5289,0.02874,43.835,45.259,46.682,48.105,49.529,50.952,52.376,53.799,55.223
1124,1,49.5314,0.02874,43.837,45.261,46.684,48.108,49.531,50.955,52.378,53.802,55.226
1125,1,49.5338,0.02875,43.837,45.262,46.686,48.11,49.534,50.958,52.382,53.806,55.23
1126,1,49.5362,0.02875,43.84,45.264,46.688,48.112,49.536,50.96,52.385,53.809,55.233
1127,1,49.5387,0.02875,43.842,45.266,46.69,48.114,49.539,50.963,52.387,53.811,55.236
1128,1,49.5411,0.02875,43.844,45.268,46.692,48.117,49.541,50.965,52.39,53.814,55.238
1129,1,49.5435,0.02875,43.846,45.27,46.695,48.119,49.544,50.968,52.392,53.817,55.241
1130,1,49.5459,0.02875,43.848,45.273,46.697,48.121,49.546,50.97,52.395,53.819,55.244
1131,1,49.5483,0.02875,43.85,45.275,46.699,48.124,49.548,50.973,52.397,53.822,55.246
1132,1,49.5508,0.02875,43.852,45.277,46.702,48.126,49.551,50.975,52.4,53.825,55.249
1133,1,49.5532,0.02876,43.853,45.278,46.703,48.128,49.553,50.978,52.404,53.829,55.254
1134,1,49.5556,0.02876,43.855,45.28,46.705,48.13,49.556,50.981,52.406,53.831,55.256
1135,1,49.558,0.02876,43.857,45.282,46.707,48.133,49.558,50.983,52.409,53.834,55.259
1136,1,49.5604,0.02876,43.859,45.284,46.71,48.135,49.56,50.986,52.411,53.836,55.262
1137,1,49.5628,0.02876,43.861,45.287,46.712,48.137,49.563,50.988,52.414,53.839,55.265
1138,1,49.5652,0.02876,43.863,45.289,46.714,48.14,49.565,50.991,52.416,53.842,55.267
1139,1,49.5676,0.02876,43.865,45.291,46.716,48.142,49.568,50.993,52.419,53.844,55.27
1140,1,49.57,0.02876,43.867,45.293,46.719,48.144,49.57,50.996,52.421,53.847,55.273
1141,1,49.5723,0.02877,43.868,45.294,46.72,48.146,49.572,50.998,52.425,53.851,55.277
1142,1,49.5747,0.02877,43.87,45.296,46.722,48.148,49.575,51.001,52.427,53.853,55.28
1143,1,49.5771,0.02877,43.872,45.298,46.724,48.151,49.577,51.003,52.43,53.856,55.282
1144,1,49.5795,0.02877,43.874,45.3,46.727,48.153,49.58,51.006,52.432,53.859,55.285
1145,1,49.5819,0.02877,43.876,45.302,46.729,48.155,49.582,51.008,52.435,53.861,55.288
1146,1,49.5842,0.02877,43.878,45.305,46.731,48.158,49.584,51.011,52.437,53.864,55.29
1147,1,49.5866,0.02877,43.88,45.307,46.733,48.16,49.587,51.013,52.44,53.866,55.293
1148,1,49.589,0.02877,43.882,45.309,46.736,48.162,49.589,51.016,52.442,53.869,55.296
1149,1,49.5913,0.02878,43.882,45.31,46.737,48.164,49.591,51.019,52.446,53.873,55.3
1150,1,49.5937,0.02878,43.884,45.312,46.739,48.166,49.594,51.021,52.448,53.876,55.303
1151,1,49.5961,0.02878,43.887,45.314,46.741,48.169,49.596,51.023,52.451,53.878,55.306
1152,1,49.5984,0.02878,43.889,45.316,46.744,48.171,49.598,51.026,52.453,53.881,55.308
1153,1,49.6008,0.02878,43.891,45.318,46.746,48.173,49.601,51.028,52.456,53.883,55.311
1154,1,49.6031,0.02878,43.893,45.32,46.748,48.176,49.603,51.031,52.458,53.886,55.313
1155,1,49.6054,0.02878,43.895,45.322,46.75,48.178,49.605,51.033,52.461,53.888,55.316
1156,1,49.6078,0.02878,43.897,45.325,46.752,48.18,49.608,51.036,52.463,53.891,55.319
1157,1,49.6101,0.02878,43.899,45.327,46.755,48.182,49.61,51.038,52.466,53.893,55.321
1158,1,49.6125,0.02879,43.899,45.327,46.756,48.184,49.612,51.041,52.469,53.898,55.326
1159,1,49.6148,0.02879,43.901,45.33,46.758,48.186,49.615,51.043,52.472,53.9,55.328
1160,1,49.6171,0.02879,43.903,45.332,46.76,48.189,49.617,51.046,52.474,53.903,55.331
1161,1,49.6195,0.02879,43.905,45.334,46.762,48.191,49.62,51.048,52.477,53.905,55.334
1162,1,49.6218,0.02879,43.907,45.336,46.765,48.193,49.622,51.05,52.479,53.908,55.336
1163,1,49.6241,0.02879,43.909,45.338,46.767,48.195,49.624,51.053,52.481,53.91,55.339
1164,1,49.6264,0.02879,43.911,45.34,46.769,48.198,49.626,51.055,52.484,53.913,55.341
1165,1,49.6287,0.02879,43.913,45.342,46.771,48.2,49.629,51.058,52.486,53.915,55.344
1166,1,49.6311,0.0288,43.914,45.343,46.772,48.202,49.631,51.06,52.49,53.919,55.349
1167,1,49.6334,0.0288,43.916,45.345,46.775,48.204,49.633,51.063,52.492,53.922,55.351
1168,1,49.6357,0.0288,43.918,45.347,46.777,48.206,49.636,51.065,52.495,53.924,55.354
1169,1,49.638,0.0288,43.92,45.349,46.779,48.208,49.638,51.068,52.497,53.927,55.356
1170,1,49.6403,0.0288,43.922,45.351,46.781,48.211,49.64,51.07,52.5,53.929,55.359
1171,1,49.6426,0.0288,43.924,45.353,46.783,48.213,49.643,51.072,52.502,53.932,55.361
1172,1,49.6449,0.0288,43.926,45.356,46.785,48.215,49.645,51.075,52.504,53.934,55.364
1173,1,49.6472,0.0288,43.928,45.358,46.788,48.217,49.647,51.077,52.507,53.937,55.367
1174,1,49.6495,0.02881,43.928,45.358,46.789,48.219,49.65,51.08,52.51,53.941,55.371
1175,1,49.6517,0.02881,43.93,45.36,46.791,48.221,49.652,51.082,52.513,53.943,55.374
1176,1,49.654,0.02881,43.932,45.362,46.793,48.223,49.654,51.085,52.515,53.946,55.376
1177,1,49.6563,0.02881,43.934,45.365,46.795,48.226,49.656,51.087,52.517,53.948,55.379
1178,1,49.6586,0.02881,43.936,45.367,46.797,48.228,49.659,51.089,52.52,53.951,55.381
1179,1,49.6609,0.02881,43.938,45.369,46.799,48.23,49.661,51.092,52.522,53.953,55.384
1180,1,49.6631,0.02881,43.94,45.371,46.802,48.232,49.663,51.094,52.525,53.955,55.386
1181,1,49.6654,0.02881,43.942,45.373,46.804,48.235,49.665,51.096,52.527,53.958,55.389
1182,1,49.6677,0.02882,43.942,45.373,46.805,48.236,49.668,51.099,52.531,53.962,55.393
1183,1,49.67,0.02882,43.944,45.376,46.807,48.239,49.67,51.101,52.533,53.964,55.396
1184,1,49.6722,0.02882,43.946,45.378,46.809,48.241,49.672,51.104,52.535,53.967,55.398
1185,1,49.6745,0.02882,43.948,45.38,46.811,48.243,49.674,51.106,52.538,53.969,55.401
1186,1,49.6767,0.02882,43.95,45.382,46.813,48.245,49.677,51.108,52.54,53.972,55.403
1187,1,49.679,0.02882,43.952,45.384,46.816,48.247,49.679,51.111,52.542,53.974,55.406
1188,1,49.6812,0.02882,43.954,45.386,46.818,48.249,49.681,51.113,52.545,53.977,55.408
1189,1,49.6835,0.02882,43.956,45.388,46.82,48.252,49.684,51.115,52.547,53.979,55.411
1190,1,49.6857,0.02882,43.958,45.39,46.822,48.254,49.686,51.118,52.55,53.982,55.413
1191,1,49.688,0.02883,43.958,45.39,46.823,48.255,49.688,51.121,52.553,53.986,55.418
1192,1,49.6902,0.02883,43.96,45.392,46.825,48.258,49.69,51.123,52.555,53.988,55.42
1193,1,49.6925,0.02883,43.962,45.395,46.827,48.26,49.692,51.125,52.558,53.99,55.423
1194,1,49.6947,0.02883,43.964,45.397,46.829,48.262,49.695,51.127,52.56,53.993,55.425
1195,1,49.6969,0.02883,43.966,45.399,46.831,48.264,49.697,51.13,52.562,53.995,55.428
1196,1,49.6992,0.02883,43.968,45.401,46.834,48.266,49.699,51.132,52.565,53.998,55.431
1197,1,49.7014,0.02883,43.97,45.403,46.836,48.269,49.701,51.134,52.567,54,55.433
1198,1,49.7036,0.02883,43.972,45.405,46.838,48.271,49.704,51.137,52.57,54.002,55.435
1199,1,49.7059,0.02884,43.972,45.405,46.839,48.272,49.706,51.139,52.573,54.006,55.44
1200,1,49.7081,0.02884,43.974,45.407,46.841,48.275,49.708,51.142,52.575,54.009,55.442
1201,1,49.7103,0.02884,43.976,45.409,46.843,48.277,49.71,51.144,52.578,54.011,55.445
1202,1,49.7125,0.02884,43.978,45.411,46.845,48.279,49.712,51.146,52.58,54.014,55.447
1203,1,49.7147,0.02884,43.98,45.413,46.847,48.281,49.715,51.148,52.582,54.016,55.45
1204,1,49.7169,0.02884,43.982,45.415,46.849,48.283,49.717,51.151,52.585,54.018,55.452
1205,1,49.7191,0.02884,43.984,45.417,46.851,48.285,49.719,51.153,52.587,54.021,55.455
1206,1,49.7213,0.02884,43.985,45.419,46.853,48.287,49.721,51.155,52.589,54.023,55.457
1207,1,49.7235,0.02884,43.987,45.421,46.855,48.289,49.724,51.158,52.592,54.026,55.46
1208,1,49.7257,0.02885,43.987,45.422,46.857,48.291,49.726,51.16,52.595,54.029,55.464
1209,1,49.7279,0.02885,43.989,45.424,46.859,48.293,49.728,51.163,52.597,54.032,55.466
1210,1,49.7301,0.02885,43.991,45.426,46.861,48.295,49.73,51.165,52.6,54.034,55.469
1211,1,49.7323,0.02885,43.993,45.428,46.863,48.298,49.732,51.167,52.602,54.037,55.471
1212,1,49.7345,0.02885,43.995,45.43,46.865,48.3,49.734,51.169,52.604,54.039,55.474
1213,1,49.7367,0.02885,43.997,45.432,46.867,48.302,49.737,51.172,52.607,54.041,55.476
1214,1,49.7389,0.02885,43.999,45.434,46.869,48.304,49.739,51.174,52.609,54.044,55.479
1215,1,49.7411,0.02885,44.001,45.436,46.871,48.306,49.741,51.176,52.611,54.046,55.481
1216,1,49.7433,0.02886,44.001,45.437,46.872,48.308,49.743,51.179,52.614,54.05,55.486
1217,1,49.7454,0.02886,44.003,45.438,46.874,48.31,49.745,51.181,52.617,54.052,55.488
1218,1,49.7476,0.02886,44.005,45.44,46.876,48.312,49.748,51.183,52.619,54.055,55.49
1219,1,49.7498,0.02886,44.007,45.442,46.878,48.314,49.75,51.186,52.621,54.057,55.493
1220,1,49.752,0.02886,44.009,45.444,46.88,48.316,49.752,51.188,52.624,54.06,55.495
1221,1,49.7541,0.02886,44.01,45.446,46.882,48.318,49.754,51.19,52.626,54.062,55.498
1222,1,49.7563,0.02886,44.012,45.448,46.884,48.32,49.756,51.192,52.628,54.064,55.5
1223,1,49.7584,0.02886,44.014,45.45,46.886,48.322,49.758,51.194,52.63,54.066,55.503
1224,1,49.7606,0.02886,44.016,45.452,46.888,48.325,49.761,51.197,52.633,54.069,55.505
1225,1,49.7628,0.02887,44.016,45.453,46.889,48.326,49.763,51.199,52.636,54.073,55.509
1226,1,49.7649,0.02887,44.018,45.455,46.891,48.328,49.765,51.202,52.638,54.075,55.512
1227,1,49.7671,0.02887,44.02,45.457,46.894,48.33,49.767,51.204,52.641,54.077,55.514
1228,1,49.7692,0.02887,44.022,45.459,46.896,48.332,49.769,51.206,52.643,54.08,55.517
1229,1,49.7714,0.02887,44.024,45.461,46.898,48.334,49.771,51.208,52.645,54.082,55.519
1230,1,49.7735,0.02887,44.026,45.463,46.9,48.337,49.774,51.21,52.647,54.084,55.521
1231,1,49.7757,0.02887,44.028,45.465,46.902,48.339,49.776,51.213,52.65,54.087,55.524
1232,1,49.7778,0.02887,44.029,45.467,46.904,48.341,49.778,51.215,52.652,54.089,55.526
1233,1,49.7799,0.02887,44.031,45.468,46.906,48.343,49.78,51.217,52.654,54.091,55.528
1234,1,49.7821,0.02888,44.031,45.469,46.907,48.344,49.782,51.22,52.658,54.095,55.533
1235,1,49.7842,0.02888,44.033,45.471,46.909,48.346,49.784,51.222,52.66,54.098,55.535
1236,1,49.7863,0.02888,44.035,45.473,46.911,48.348,49.786,51.224,52.662,54.1,55.538
1237,1,49.7885,0.02888,44.037,45.475,46.913,48.351,49.788,51.226,52.664,54.102,55.54
1238,1,49.7906,0.02888,44.039,45.477,46.915,48.353,49.791,51.229,52.667,54.104,55.542
1239,1,49.7927,0.02888,44.041,45.479,46.917,48.355,49.793,51.231,52.669,54.107,55.545
1240,1,49.7948,0.02888,44.043,45.481,46.919,48.357,49.795,51.233,52.671,54.109,55.547
1241,1,49.797,0.02888,44.044,45.483,46.921,48.359,49.797,51.235,52.673,54.111,55.55
1242,1,49.7991,0.02889,44.044,45.483,46.922,48.36,49.799,51.238,52.676,54.115,55.554
1243,1,49.8012,0.02889,44.046,45.485,46.924,48.362,49.801,51.24,52.679,54.117,55.556
1244,1,49.8033,0.02889,44.048,45.487,46.926,48.364,49.803,51.242,52.681,54.12,55.559
1245,1,49.8054,0.02889,44.05,45.489,46.928,48.367,49.805,51.244,52.683,54.122,55.561
1246,1,49.8075,0.02889,44.052,45.491,46.93,48.369,49.808,51.246,52.685,54.124,55.563
1247,1,49.8096,0.02889,44.054,45.493,46.932,48.371,49.81,51.249,52.688,54.127,55.566
1248,1,49.8117,0.02889,44.055,45.495,46.934,48.373,49.812,51.251,52.69,54.129,55.568
1249,1,49.8138,0.02889,44.057,45.496,46.936,48.375,49.814,51.253,52.692,54.131,55.57
1250,1,49.8159,0.02889,44.059,45.498,46.938,48.377,49.816,51.255,52.694,54.133,55.573
1251,1,49.818,0.0289,44.059,45.499,46.939,48.378,49.818,51.258,52.697,54.137,55.577
1252,1,49.8201,0.0289,44.061,45.501,46.94,48.38,49.82,51.26,52.7,54.14,55.579
1253,1,49.8222,0.0289,44.063,45.503,46.942,48.382,49.822,51.262,52.702,54.142,55.582
1254,1,49.8243,0.0289,44.065,45.505,46.944,48.384,49.824,51.264,52.704,54.144,55.584
1255,1,49.8264,0.0289,44.066,45.506,46.946,48.386,49.826,51.266,52.706,54.146,55.586
1256,1,49.8285,0.0289,44.068,45.508,46.948,48.388,49.828,51.269,52.709,54.149,55.589
1257,1,49.8305,0.0289,44.07,45.51,46.95,48.39,49.83,51.271,52.711,54.151,55.591
1258,1,49.8326,0.0289,44.072,45.512,46.952,48.392,49.833,51.273,52.713,54.153,55.593
1259,1,49.8347,0.0289,44.074,45.514,46.954,48.394,49.835,51.275,52.715,54.155,55.596
1260,1,49.8368,0.02891,44.074,45.514,46.955,48.396,49.837,51.278,52.718,54.159,55.6
1261,1,49.8389,0.02891,44.076,45.516,46.957,48.398,49.839,51.28,52.721,54.161,55.602
1262,1,49.8409,0.02891,44.077,45.518,46.959,48.4,49.841,51.282,52.723,54.164,55.605
1263,1,49.843,0.02891,44.079,45.52,46.961,48.402,49.843,51.284,52.725,54.166,55.607
1264,1,49.8451,0.02891,44.081,45.522,46.963,48.404,49.845,51.286,52.727,54.168,55.609
1265,1,49.8471,0.02891,44.083,45.524,46.965,48.406,49.847,51.288,52.729,54.17,55.611
1266,1,49.8492,0.02891,44.085,45.526,46.967,48.408,49.849,51.29,52.731,54.173,55.614
1267,1,49.8512,0.02891,44.086,45.528,46.969,48.41,49.851,51.292,52.734,54.175,55.616
1268,1,49.8533,0.02891,44.088,45.53,46.971,48.412,49.853,51.295,52.736,54.177,55.618
1269,1,49.8554,0.02892,44.088,45.53,46.972,48.414,49.855,51.297,52.739,54.181,55.623
1270,1,49.8574,0.02892,44.09,45.532,46.974,48.416,49.857,51.299,52.741,54.183,55.625
1271,1,49.8595,0.02892,44.092,45.534,46.976,48.418,49.86,51.301,52.743,54.185,55.627
1272,1,49.8615,0.02892,44.094,45.536,46.978,48.42,49.862,51.303,52.745,54.187,55.629
1273,1,49.8635,0.02892,44.095,45.537,46.979,48.421,49.864,51.306,52.748,54.19,55.632
1274,1,49.8656,0.02892,44.097,45.539,46.981,48.423,49.866,51.308,52.75,54.192,55.634
1275,1,49.8676,0.02892,44.099,45.541,46.983,48.425,49.868,51.31,52.752,54.194,55.636
1276,1,49.8697,0.02892,44.101,45.543,46.985,48.427,49.87,51.312,52.754,54.196,55.639
1277,1,49.8717,0.02892,44.103,45.545,46.987,48.429,49.872,51.314,52.756,54.199,55.641
1278,1,49.8737,0.02893,44.102,45.545,46.988,48.431,49.874,51.317,52.759,54.202,55.645
1279,1,49.8758,0.02893,44.104,45.547,46.99,48.433,49.876,51.319,52.762,54.205,55.647
1280,1,49.8778,0.02893,44.106,45.549,46.992,48.435,49.878,51.321,52.764,54.207,55.65
1281,1,49.8798,0.02893,44.108,45.551,46.994,48.437,49.88,51.323,52.766,54.209,55.652
1282,1,49.8819,0.02893,44.11,45.553,46.996,48.439,49.882,51.325,52.768,54.211,55.654
1283,1,49.8839,0.02893,44.111,45.554,46.998,48.441,49.884,51.327,52.77,54.213,55.656
1284,1,49.8859,0.02893,44.113,45.556,47,48.443,49.886,51.329,52.772,54.215,55.659
1285,1,49.8879,0.02893,44.115,45.558,47.001,48.445,49.888,51.331,52.774,54.218,55.661
1286,1,49.8899,0.02893,44.117,45.56,47.003,48.447,49.89,51.333,52.777,54.22,55.663
1287,1,49.8919,0.02894,44.116,45.56,47.004,48.448,49.892,51.336,52.78,54.224,55.667
1288,1,49.894,0.02894,44.118,45.562,47.006,48.45,49.894,51.338,52.782,54.226,55.67
1289,1,49.896,0.02894,44.12,45.564,47.008,48.452,49.896,51.34,52.784,54.228,55.672
1290,1,49.898,0.02894,44.122,45.566,47.01,48.454,49.898,51.342,52.786,54.23,55.674
1291,1,49.9,0.02894,44.124,45.568,47.012,48.456,49.9,51.344,52.788,54.232,55.676
1292,1,49.902,0.02894,44.125,45.57,47.014,48.458,49.902,51.346,52.79,54.234,55.679
1293,1,49.904,0.02894,44.127,45.571,47.016,48.46,49.904,51.348,52.792,54.237,55.681
1294,1,49.906,0.02894,44.129,45.573,47.017,48.462,49.906,51.35,52.795,54.239,55.683
1295,1,49.908,0.02894,44.131,45.575,47.019,48.464,49.908,51.352,52.797,54.241,55.685
1296,1,49.91,0.02895,44.13,45.575,47.02,48.465,49.91,51.355,52.8,54.245,55.69
1297,1,49.912,0.02895,44.132,45.577,47.022,48.467,49.912,51.357,52.802,54.247,55.692
1298,1,49.914,0.02895,44.134,45.579,47.024,48.469,49.914,51.359,52.804,54.249,55.694
1299,1,49.916,0.02895,44.136,45.581,47.026,48.471,49.916,51.361,52.806,54.251,55.696
1300,1,49.9179,0.02895,44.137,45.583,47.028,48.473,49.918,51.363,52.808,54.253,55.698
1301,1,49.9199,0.02895,44.139,45.584,47.03,48.475,49.92,51.365,52.81,54.255,55.701
1302,1,49.9219,0.02895,44.141,45.586,47.031,48.477,49.922,51.367,52.812,54.258,55.703
1303,1,49.9239,0.02895,44.143,45.588,47.033,48.479,49.924,51.369,52.814,54.26,55.705
1304,1,49.9259,0.02895,44.144,45.59,47.035,48.481,49.926,51.371,52.817,54.262,55.707
1305,1,49.9278,0.02896,44.144,45.59,47.036,48.482,49.928,51.374,52.82,54.266,55.711
1306,1,49.9298,0.02896,44.146,45.592,47.038,48.484,49.93,51.376,52.822,54.268,55.714
1307,1,49.9318,0.02896,44.148,45.594,47.04,48.486,49.932,51.378,52.824,54.27,55.716
1308,1,49.9338,0.02896,44.149,45.596,47.042,48.488,49.934,51.38,52.826,54.272,55.718
1309,1,49.9357,0.02896,44.151,45.597,47.043,48.49,49.936,51.382,52.828,54.274,55.72
1310,1,49.9377,0.02896,44.153,45.599,47.045,48.492,49.938,51.384,52.83,54.276,55.722
1311,1,49.9397,0.02896,44.155,45.601,47.047,48.493,49.94,51.386,52.832,54.278,55.725
1312,1,49.9416,0.02896,44.156,45.603,47.049,48.495,49.942,51.388,52.834,54.281,55.727
1313,1,49.9436,0.02896,44.158,45.605,47.051,48.497,49.944,51.39,52.836,54.283,55.729
1314,1,49.9455,0.02897,44.158,45.605,47.052,48.499,49.946,51.392,52.839,54.286,55.733
1315,1,49.9475,0.02897,44.16,45.607,47.054,48.501,49.948,51.394,52.841,54.288,55.735
1316,1,49.9494,0.02897,44.161,45.608,47.055,48.502,49.949,51.396,52.843,54.291,55.738
1317,1,49.9514,0.02897,44.163,45.61,47.057,48.504,49.951,51.398,52.846,54.293,55.74
1318,1,49.9533,0.02897,44.165,45.612,47.059,48.506,49.953,51.4,52.848,54.295,55.742
1319,1,49.9553,0.02897,44.166,45.614,47.061,48.508,49.955,51.403,52.85,54.297,55.744
1320,1,49.9572,0.02897,44.168,45.615,47.063,48.51,49.957,51.404,52.852,54.299,55.746
1321,1,49.9592,0.02897,44.17,45.617,47.065,48.512,49.959,51.407,52.854,54.301,55.748
1322,1,49.9611,0.02897,44.172,45.619,47.066,48.514,49.961,51.408,52.856,54.303,55.751
1323,1,49.963,0.02898,44.171,45.619,47.067,48.515,49.963,51.411,52.859,54.307,55.755
1324,1,49.965,0.02898,44.173,45.621,47.069,48.517,49.965,51.413,52.861,54.309,55.757
1325,1,49.9669,0.02898,44.175,45.623,47.071,48.519,49.967,51.415,52.863,54.311,55.759
1326,1,49.9688,0.02898,44.176,45.625,47.073,48.521,49.969,51.417,52.865,54.313,55.761
1327,1,49.9708,0.02898,44.178,45.626,47.074,48.523,49.971,51.419,52.867,54.315,55.763
1328,1,49.9727,0.02898,44.18,45.628,47.076,48.524,49.973,51.421,52.869,54.317,55.766
1329,1,49.9746,0.02898,44.182,45.63,47.078,48.526,49.975,51.423,52.871,54.319,55.768
1330,1,49.9765,0.02898,44.183,45.632,47.08,48.528,49.976,51.425,52.873,54.321,55.77
1331,1,49.9785,0.02898,44.185,45.633,47.082,48.53,49.978,51.427,52.875,54.324,55.772
1332,1,49.9804,0.02899,44.185,45.634,47.083,48.531,49.98,51.429,52.878,54.327,55.776
1333,1,49.9823,0.02899,44.186,45.635,47.084,48.533,49.982,51.431,52.88,54.329,55.778
1334,1,49.9842,0.02899,44.188,45.637,47.086,48.535,49.984,51.433,52.882,54.331,55.78
1335,1,49.9861,0.02899,44.19,45.639,47.088,48.537,49.986,51.435,52.884,54.333,55.782
1336,1,49.988,0.02899,44.191,45.641,47.09,48.539,49.988,51.437,52.886,54.335,55.785
1337,1,49.99,0.02899,44.193,45.642,47.092,48.541,49.99,51.439,52.888,54.338,55.787
1338,1,49.9919,0.02899,44.195,45.644,47.093,48.543,49.992,51.441,52.89,54.34,55.789
1339,1,49.9938,0.02899,44.197,45.646,47.095,48.544,49.994,51.443,52.892,54.342,55.791
1340,1,49.9957,0.02899,44.198,45.648,47.097,48.546,49.996,51.445,52.894,54.344,55.793
1341,1,49.9976,0.029,44.198,45.648,47.098,48.548,49.998,51.448,52.897,54.347,55.797
1342,1,49.9995,0.029,44.2,45.65,47.1,48.55,50,51.449,52.899,54.349,55.799
1343,1,50.0014,0.029,44.201,45.651,47.101,48.551,50.001,51.451,52.901,54.352,55.802
1344,1,50.0033,0.029,44.203,45.653,47.103,48.553,50.003,51.453,52.903,54.354,55.804
1345,1,50.0051,0.029,44.205,45.655,47.105,48.555,50.005,51.455,52.905,54.356,55.806
1346,1,50.007,0.029,44.206,45.656,47.107,48.557,50.007,51.457,52.907,54.358,55.808
1347,1,50.0089,0.029,44.208,45.658,47.108,48.559,50.009,51.459,52.909,54.36,55.81
1348,1,50.0108,0.029,44.21,45.66,47.11,48.56,50.011,51.461,52.911,54.362,55.812
1349,1,50.0127,0.029,44.211,45.662,47.112,48.562,50.013,51.463,52.913,54.364,55.814
1350,1,50.0146,0.029,44.213,45.663,47.114,48.564,50.015,51.465,52.915,54.366,55.816
1351,1,50.0165,0.02901,44.213,45.664,47.115,48.566,50.016,51.467,52.918,54.369,55.82
1352,1,50.0183,0.02901,44.214,45.665,47.116,48.567,50.018,51.469,52.92,54.371,55.822
1353,1,50.0202,0.02901,44.216,45.667,47.118,48.569,50.02,51.471,52.922,54.373,55.825
1354,1,50.0221,0.02901,44.218,45.669,47.12,48.571,50.022,51.473,52.924,54.376,55.827
1355,1,50.024,0.02901,44.219,45.67,47.122,48.573,50.024,51.475,52.926,54.378,55.829
1356,1,50.0258,0.02901,44.221,45.672,47.123,48.575,50.026,51.477,52.928,54.38,55.831
1357,1,50.0277,0.02901,44.222,45.674,47.125,48.576,50.028,51.479,52.93,54.382,55.833
1358,1,50.0296,0.02901,44.224,45.676,47.127,48.578,50.03,51.481,52.932,54.384,55.835
1359,1,50.0314,0.02901,44.226,45.677,47.129,48.58,50.031,51.483,52.934,54.386,55.837
1360,1,50.0333,0.02902,44.225,45.677,47.129,48.581,50.033,51.485,52.937,54.389,55.841
1361,1,50.0351,0.02902,44.227,45.679,47.131,48.583,50.035,51.487,52.939,54.391,55.843
1362,1,50.037,0.02902,44.229,45.681,47.133,48.585,50.037,51.489,52.941,54.393,55.845
1363,1,50.0389,0.02902,44.23,45.683,47.135,48.587,50.039,51.491,52.943,54.395,55.847
1364,1,50.0407,0.02902,44.232,45.684,47.136,48.589,50.041,51.493,52.945,54.397,55.849
1365,1,50.0426,0.02902,44.234,45.686,47.138,48.59,50.043,51.495,52.947,54.399,55.852
1366,1,50.0444,0.02902,44.235,45.688,47.14,48.592,50.044,51.497,52.949,54.401,55.854
1367,1,50.0463,0.02902,44.237,45.689,47.142,48.594,50.046,51.499,52.951,54.403,55.856
1368,1,50.0481,0.02902,44.239,45.691,47.143,48.596,50.048,51.5,52.953,54.405,55.858
1369,1,50.05,0.02903,44.238,45.691,47.144,48.597,50.05,51.503,52.956,54.409,55.862
1370,1,50.0518,0.02903,44.24,45.693,47.146,48.599,50.052,51.505,52.958,54.411,55.864
1371,1,50.0536,0.02903,44.241,45.694,47.147,48.601,50.054,51.507,52.96,54.413,55.866
1372,1,50.0555,0.02903,44.243,45.696,47.149,48.602,50.056,51.509,52.962,54.415,55.868
1373,1,50.0573,0.02903,44.245,45.698,47.151,48.604,50.057,51.51,52.964,54.417,55.87
1374,1,50.0591,0.02903,44.246,45.699,47.153,48.606,50.059,51.512,52.966,54.419,55.872
1375,1,50.061,0.02903,44.248,45.701,47.154,48.608,50.061,51.514,52.968,54.421,55.874
1376,1,50.0628,0.02903,44.25,45.703,47.156,48.609,50.063,51.516,52.969,54.423,55.876
1377,1,50.0646,0.02903,44.251,45.704,47.158,48.611,50.065,51.518,52.971,54.425,55.878
1378,1,50.0665,0.02903,44.253,45.706,47.16,48.613,50.066,51.52,52.973,54.427,55.88
1379,1,50.0683,0.02904,44.252,45.706,47.16,48.614,50.068,51.522,52.976,54.43,55.884
1380,1,50.0701,0.02904,44.254,45.708,47.162,48.616,50.07,51.524,52.978,54.432,55.886
1381,1,50.0719,0.02904,44.256,45.71,47.164,48.618,50.072,51.526,52.98,54.434,55.888
1382,1,50.0737,0.02904,44.257,45.711,47.165,48.62,50.074,51.528,52.982,54.436,55.89
1383,1,50.0756,0.02904,44.259,45.713,47.167,48.621,50.076,51.53,52.984,54.438,55.892
1384,1,50.0774,0.02904,44.26,45.715,47.169,48.623,50.077,51.532,52.986,54.44,55.894
1385,1,50.0792,0.02904,44.262,45.716,47.171,48.625,50.079,51.533,52.988,54.442,55.896
1386,1,50.081,0.02904,44.264,45.718,47.172,48.627,50.081,51.535,52.99,54.444,55.898
