Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
1019,1,94.399,0.03799,80.054,83.64,87.227,90.813,94.399,97.985,101.571,105.158,108.744
1020,1,94.4214,0.038,80.069,83.657,87.245,90.833,94.421,98.009,101.597,105.185,108.773
1021,1,94.4438,0.03801,80.085,83.674,87.264,90.854,94.444,98.034,101.623,105.213,108.803
1022,1,94.4662,0.03802,80.1,83.691,87.283,90.875,94.466,98.058,101.649,105.241,108.833
1023,1,94.4885,0.03802,80.119,83.711,87.304,90.896,94.488,98.081,101.673,105.266,108.858
1024,1,94.5109,0.03803,80.134,83.728,87.322,90.917,94.511,98.105,101.699,105.294,108.888
1025,1,94.5332,0.03804,80.149,83.745,87.341,90.937,94.533,98.129,101.725,105.321,108.917
1026,1,94.5556,0.03805,80.164,83.762,87.36,90.958,94.556,98.153,101.751,105.349,108.947
1027,1,94.5779,0.03806,80.179,83.779,87.379,90.978,94.578,98.178,101.777,105.377,108.976
1028,1,94.6002,0.03807,80.194,83.796,87.397,90.999,94.6,98.202,101.803,105.404,109.006
1029,1,94.6225,0.03807,80.213,83.816,87.418,91.02,94.622,98.225,101.827,105.429,109.032
1030,1,94.6447,0.03808,80.228,83.832,87.437,91.041,94.645,98.249,101.853,105.457,109.061
1031,1,94.667,0.03809,80.244,83.849,87.455,91.061,94.667,98.273,101.879,105.485,109.09
1032,1,94.6893,0.0381,80.259,83.866,87.474,91.082,94.689,98.297,101.905,105.512,109.12
1033,1,94.7115,0.03811,80.274,83.883,87.493,91.102,94.712,98.321,101.93,105.54,109.149
1034,1,94.7337,0.03811,80.292,83.903,87.513,91.123,94.734,98.344,101.954,105.565,109.175
1035,1,94.7559,0.03812,80.308,83.92,87.532,91.144,94.756,98.368,101.98,105.592,109.204
1036,1,94.7782,0.03813,80.323,83.937,87.55,91.164,94.778,98.392,102.006,105.62,109.234
1037,1,94.8003,0.03814,80.338,83.953,87.569,91.185,94.8,98.416,102.032,105.647,109.263
1038,1,94.8225,0.03815,80.353,83.97,87.588,91.205,94.822,98.44,102.057,105.675,109.292
1039,1,94.8447,0.03815,80.371,83.99,87.608,91.226,94.845,98.463,102.081,105.7,109.318
1040,1,94.8668,0.03816,80.386,84.006,87.627,91.247,94.867,98.487,102.107,105.727,109.347
1041,1,94.889,0.03817,80.401,84.023,87.645,91.267,94.889,98.511,102.133,105.755,109.377
1042,1,94.9111,0.03818,80.416,84.04,87.664,91.287,94.911,98.535,102.159,105.782,109.406
1043,1,94.9332,0.03819,80.431,84.057,87.682,91.308,94.933,98.559,102.184,105.81,109.435
1044,1,94.9553,0.03819,80.45,84.076,87.703,91.329,94.955,98.582,102.208,105.834,109.461
1045,1,94.9774,0.0382,80.465,84.093,87.721,91.349,94.977,98.606,102.234,105.862,109.49
1046,1,94.9995,0.03821,80.48,84.11,87.74,91.37,95,98.629,102.259,105.889,109.519
1047,1,95.0216,0.03822,80.495,84.126,87.758,91.39,95.022,98.653,102.285,105.917,109.549
1048,1,95.0436,0.03822,80.513,84.146,87.778,91.411,95.044,98.676,102.309,105.941,109.574
1049,1,95.0657,0.03823,80.528,84.163,87.797,91.431,95.066,98.7,102.334,105.969,109.603
1050,1,95.0877,0.03824,80.543,84.179,87.815,91.452,95.088,98.724,102.36,105.996,109.632
1051,1,95.1097,0.03825,80.558,84.196,87.834,91.472,95.11,98.748,102.386,106.024,109.661
1052,1,95.1317,0.03826,80.573,84.212,87.852,91.492,95.132,98.771,102.411,106.051,109.691
1053,1,95.1537,0.03826,80.591,84.232,87.873,91.513,95.154,98.794,102.435,106.075,109.716
1054,1,95.1757,0.03827,80.606,84.249,87.891,91.533,95.176,98.818,102.46,106.103,109.745
1055,1,95.1977,0.03828,80.621,84.265,87.909,91.554,95.198,98.842,102.486,106.13,109.774
1056,1,95.2197,0.03829,80.636,84.282,87.928,91.574,95.22,98.866,102.512,106.158,109.804
1057,1,95.2416,0.03829,80.654,84.301,87.948,91.595,95.242,98.888,102.535,106.182,109.829
1058,1,95.2636,0.0383,80.669,84.318,87.966,91.615,95.264,98.912,102.561,106.209,109.858
1059,1,95.2855,0.03831,80.684,84.334,87.985,91.635,95.286,98.936,102.586,106.237,109.887
1060,1,95.3074,0.03832,80.699,84.351,88.003,91.655,95.307,98.96,102.612,106.264,109.916
1061,1,95.3293,0.03833,80.713,84.367,88.021,91.675,95.329,98.983,102.637,106.291,109.945
1062,1,95.3512,0.03833,80.732,84.387,88.042,91.696,95.351,99.006,102.661,106.316,109.97
1063,1,95.3731,0.03834,80.747,84.403,88.06,91.716,95.373,99.03,102.686,106.343,110
1064,1,95.3949,0.03835,80.761,84.42,88.078,91.737,95.395,99.053,102.712,106.37,110.028
1065,1,95.4168,0.03836,80.776,84.436,88.096,91.757,95.417,99.077,102.737,106.397,110.058
1066,1,95.4386,0.03836,80.795,84.456,88.117,91.778,95.439,99.1,102.761,106.422,110.083
1067,1,95.4605,0.03837,80.809,84.472,88.135,91.798,95.46,99.123,102.786,106.449,110.112
1068,1,95.4823,0.03838,80.824,84.488,88.153,91.818,95.482,99.147,102.812,106.476,110.141
1069,1,95.5041,0.03839,80.838,84.505,88.171,91.838,95.504,99.171,102.837,106.503,110.17
1070,1,95.5259,0.03839,80.857,84.524,88.191,91.859,95.526,99.193,102.86,106.528,110.195
1071,1,95.5477,0.0384,80.872,84.541,88.21,91.879,95.548,99.217,102.886,106.555,110.224
1072,1,95.5695,0.03841,80.886,84.557,88.228,91.899,95.57,99.24,102.911,106.582,110.253
1073,1,95.5913,0.03842,80.901,84.573,88.246,91.919,95.591,99.264,102.937,106.609,110.282
1074,1,95.613,0.03842,80.919,84.593,88.266,91.94,95.613,99.286,102.96,106.633,110.307
1075,1,95.6348,0.03843,80.934,84.609,88.284,91.96,95.635,99.31,102.985,106.661,110.336
1076,1,95.6565,0.03844,80.948,84.625,88.302,91.979,95.656,99.334,103.011,106.688,110.365
1077,1,95.6782,0.03845,80.963,84.642,88.321,91.999,95.678,99.357,103.036,106.715,110.394
1078,1,95.6999,0.03845,80.981,84.661,88.341,92.02,95.7,99.38,103.059,106.739,110.419
1079,1,95.7216,0.03846,80.996,84.677,88.359,92.04,95.722,99.403,103.085,106.766,110.447
1080,1,95.7433,0.03847,81.01,84.694,88.377,92.06,95.743,99.427,103.11,106.793,110.476
1081,1,95.765,0.03848,81.025,84.71,88.395,92.08,95.765,99.45,103.135,106.82,110.505
1082,1,95.7867,0.03848,81.043,84.729,88.415,92.101,95.787,99.473,103.158,106.844,110.53
1083,1,95.8083,0.03849,81.058,84.745,88.433,92.121,95.808,99.496,103.184,106.871,110.559
1084,1,95.83,0.0385,81.072,84.762,88.451,92.141,95.83,99.519,103.209,106.898,110.588
1085,1,95.8516,0.0385,81.09,84.781,88.471,92.161,95.852,99.542,103.232,106.922,110.613
1086,1,95.8732,0.03851,81.105,84.797,88.489,92.181,95.873,99.565,103.257,106.949,110.642
1087,1,95.8948,0.03852,81.119,84.813,88.507,92.201,95.895,99.589,103.283,106.976,110.67
1088,1,95.9165,0.03853,81.134,84.83,88.525,92.221,95.916,99.612,103.308,107.003,110.699
1089,1,95.938,0.03853,81.152,84.849,88.545,92.242,95.938,99.634,103.331,107.027,110.724
1090,1,95.9596,0.03854,81.166,84.865,88.563,92.261,95.96,99.658,103.356,107.054,110.753
1091,1,95.9812,0.03855,81.181,84.881,88.581,92.281,95.981,99.681,103.381,107.081,110.782
1092,1,96.0028,0.03856,81.195,84.897,88.599,92.301,96.003,99.705,103.407,107.108,110.81
1093,1,96.0243,0.03856,81.214,84.916,88.619,92.322,96.024,99.727,103.43,107.132,110.835
1094,1,96.0459,0.03857,81.228,84.932,88.637,92.341,96.046,99.75,103.455,107.159,110.864
1095,1,96.0674,0.03858,81.242,84.949,88.655,92.361,96.067,99.774,103.48,107.186,110.893
1096,1,96.0889,0.03858,81.26,84.968,88.675,92.382,96.089,99.796,103.503,107.21,110.917
1097,1,96.1104,0.03859,81.275,84.984,88.693,92.401,96.11,99.819,103.528,107.237,110.946
1098,1,96.1319,0.0386,81.289,85,88.711,92.421,96.132,99.843,103.553,107.264,110.975
1099,1,96.1534,0.03861,81.303,85.016,88.728,92.441,96.153,99.866,103.578,107.291,111.003
1100,1,96.1749,0.03861,81.322,85.035,88.748,92.462,96.175,99.888,103.602,107.315,111.028
1101,1,96.1964,0.03862,81.336,85.051,88.766,92.481,96.196,99.912,103.627,107.342,111.057
1102,1,96.2178,0.03863,81.35,85.067,88.784,92.501,96.218,99.935,103.652,107.368,111.085
1103,1,96.2393,0.03863,81.368,85.086,88.804,92.522,96.239,99.957,103.675,107.392,111.11
1104,1,96.2607,0.03864,81.383,85.102,88.822,92.541,96.261,99.98,103.7,107.419,111.139
1105,1,96.2821,0.03865,81.397,85.118,88.839,92.561,96.282,100.003,103.725,107.446,111.167
1106,1,96.3035,0.03866,81.411,85.134,88.857,92.58,96.304,100.027,103.75,107.473,111.196
1107,1,96.325,0.03866,81.429,85.153,88.877,92.601,96.325,100.049,103.773,107.497,111.221
1108,1,96.3464,0.03867,81.444,85.169,88.895,92.621,96.346,100.072,103.798,107.524,111.249
1109,1,96.3677,0.03868,81.458,85.185,88.913,92.64,96.368,100.095,103.823,107.55,111.278
1110,1,96.3891,0.03868,81.476,85.204,88.932,92.661,96.389,100.117,103.846,107.574,111.302
1111,1,96.4105,0.03869,81.49,85.22,88.95,92.68,96.41,100.141,103.871,107.601,111.331
1112,1,96.4318,0.0387,81.504,85.236,88.968,92.7,96.432,100.164,103.896,107.628,111.359
1113,1,96.4532,0.0387,81.522,85.255,88.988,92.72,96.453,100.186,103.919,107.651,111.384
1114,1,96.4745,0.03871,81.536,85.271,89.005,92.74,96.474,100.209,103.944,107.678,111.413
1115,1,96.4958,0.03872,81.551,85.287,89.023,92.759,96.496,100.232,103.968,107.705,111.441
1116,1,96.5172,0.03873,81.565,85.303,89.041,92.779,96.517,100.255,103.993,107.732,111.47
1117,1,96.5385,0.03873,81.583,85.322,89.061,92.8,96.538,100.277,104.016,107.755,111.494
1118,1,96.5598,0.03874,81.597,85.338,89.078,92.819,96.56,100.301,104.041,107.782,111.523
1119,1,96.581,0.03875,81.611,85.353,89.096,92.838,96.581,100.324,104.066,107.809,111.551
1120,1,96.6023,0.03875,81.629,85.372,89.116,92.859,96.602,100.346,104.089,107.832,111.576
1121,1,96.6236,0.03876,81.643,85.388,89.133,92.878,96.624,100.369,104.114,107.859,111.604
1122,1,96.6448,0.03877,81.657,85.404,89.151,92.898,96.645,100.392,104.139,107.886,111.632
1123,1,96.6661,0.03877,81.675,85.423,89.171,92.918,96.666,100.414,104.162,107.909,111.657
1124,1,96.6873,0.03878,81.689,85.439,89.188,92.938,96.687,100.437,104.186,107.936,111.685
1125,1,96.7085,0.03879,81.703,85.455,89.206,92.957,96.708,100.46,104.211,107.962,111.714
1126,1,96.7298,0.03879,81.721,85.473,89.226,92.978,96.73,100.482,104.234,107.986,111.738
1127,1,96.751,0.0388,81.735,85.489,89.243,92.997,96.751,100.505,104.259,108.013,111.767
1128,1,96.7722,0.03881,81.749,85.505,89.261,93.016,96.772,100.528,104.284,108.039,111.795
1129,1,96.7933,0.03881,81.767,85.524,89.28,93.037,96.793,100.55,104.306,108.063,111.819
1130,1,96.8145,0.03882,81.781,85.539,89.298,93.056,96.814,100.573,104.331,108.09,111.848
1131,1,96.8357,0.03883,81.795,85.555,89.315,93.076,96.836,100.596,104.356,108.116,111.876
1132,1,96.8568,0.03883,81.813,85.574,89.335,93.096,96.857,100.618,104.379,108.14,111.901
1133,1,96.878,0.03884,81.827,85.59,89.353,93.115,96.878,100.641,104.403,108.166,111.929
1134,1,96.8991,0.03885,81.841,85.606,89.37,93.135,96.899,100.664,104.428,108.193,111.957
1135,1,96.9203,0.03885,81.859,85.624,89.39,93.155,96.92,100.686,104.451,108.216,111.982
1136,1,96.9414,0.03886,81.873,85.64,89.407,93.174,96.941,100.709,104.476,108.243,112.01
1137,1,96.9625,0.03887,81.887,85.656,89.425,93.194,96.962,100.731,104.5,108.269,112.038
1138,1,96.9836,0.03887,81.905,85.674,89.444,93.214,96.984,100.753,104.523,108.293,112.063
1139,1,97.0047,0.03888,81.919,85.69,89.462,93.233,97.005,100.776,104.548,108.319,112.091
1140,1,97.0258,0.03889,81.932,85.706,89.479,93.252,97.026,100.799,104.572,108.346,112.119
1141,1,97.0468,0.03889,81.95,85.724,89.498,93.273,97.047,100.821,104.595,108.369,112.143
1142,1,97.0679,0.0389,81.964,85.74,89.516,93.292,97.068,100.844,104.62,108.396,112.172
1143,1,97.0889,0.03891,81.978,85.756,89.533,93.311,97.089,100.867,104.644,108.422,112.2
1144,1,97.11,0.03891,81.996,85.774,89.553,93.331,97.11,100.889,104.667,108.446,112.224
1145,1,97.131,0.03892,82.01,85.79,89.57,93.351,97.131,100.911,104.692,108.472,112.252
1146,1,97.1521,0.03893,82.024,85.806,89.588,93.37,97.152,100.934,104.716,108.498,112.281
1147,1,97.1731,0.03893,82.041,85.824,89.607,93.39,97.173,100.956,104.739,108.522,112.305
1148,1,97.1941,0.03894,82.055,85.84,89.625,93.409,97.194,100.979,104.764,108.548,112.333
1149,1,97.2151,0.03895,82.069,85.856,89.642,93.429,97.215,101.002,104.788,108.575,112.361
1150,1,97.2361,0.03895,82.087,85.874,89.661,93.449,97.236,101.023,104.811,108.598,112.385
1151,1,97.257,0.03896,82.1,85.89,89.679,93.468,97.257,101.046,104.835,108.624,112.414
1152,1,97.278,0.03897,82.114,85.905,89.696,93.487,97.278,101.069,104.86,108.651,112.442
1153,1,97.299,0.03897,82.132,85.924,89.716,93.507,97.299,101.091,104.882,108.674,112.466
1154,1,97.3199,0.03898,82.146,85.939,89.733,93.526,97.32,101.113,104.907,108.7,112.494
1155,1,97.3409,0.03899,82.16,85.955,89.75,93.546,97.341,101.136,104.932,108.727,112.522
1156,1,97.3618,0.03899,82.177,85.973,89.77,93.566,97.362,101.158,104.954,108.75,112.546
1157,1,97.3827,0.039,82.191,85.989,89.787,93.585,97.383,101.181,104.979,108.776,112.574
1158,1,97.4036,0.03901,82.205,86.004,89.804,93.604,97.404,101.203,105.003,108.803,112.602
1159,1,97.4245,0.03901,82.222,86.023,89.823,93.624,97.424,101.225,105.026,108.826,112.627
1160,1,97.4454,0.03902,82.236,86.038,89.841,93.643,97.445,101.248,105.05,108.852,112.655
1161,1,97.4663,0.03902,82.254,86.057,89.86,93.663,97.466,101.269,105.073,108.876,112.679
1162,1,97.4872,0.03903,82.267,86.072,89.877,93.682,97.487,101.292,105.097,108.902,112.707
1163,1,97.5081,0.03904,82.281,86.088,89.895,93.701,97.508,101.315,105.122,108.928,112.735
1164,1,97.5289,0.03904,82.299,86.106,89.914,93.721,97.529,101.336,105.144,108.951,112.759
1165,1,97.5498,0.03905,82.313,86.122,89.931,93.74,97.55,101.359,105.168,108.978,112.787
1166,1,97.5706,0.03906,82.326,86.137,89.948,93.759,97.571,101.382,105.193,109.004,112.815
1167,1,97.5914,0.03906,82.344,86.156,89.968,93.779,97.591,101.403,105.215,109.027,112.839
1168,1,97.6123,0.03907,82.357,86.171,89.985,93.799,97.612,101.426,105.24,109.053,112.867
1169,1,97.6331,0.03908,82.371,86.187,90.002,93.818,97.633,101.449,105.264,109.08,112.895
1170,1,97.6539,0.03908,82.389,86.205,90.021,93.838,97.654,101.47,105.287,109.103,112.919
1171,1,97.6747,0.03909,82.402,86.22,90.038,93.857,97.675,101.493,105.311,109.129,112.947
1172,1,97.6954,0.03909,82.42,86.239,90.058,93.876,97.695,101.514,105.333,109.152,112.971
1173,1,97.7162,0.0391,82.433,86.254,90.075,93.895,97.716,101.537,105.358,109.178,112.999
1174,1,97.737,0.03911,82.447,86.27,90.092,93.915,97.737,101.559,105.382,109.204,113.027
1175,1,97.7577,0.03911,82.464,86.288,90.111,93.934,97.758,101.581,105.404,109.228,113.051
1176,1,97.7785,0.03912,82.478,86.303,90.128,93.953,97.778,101.604,105.429,109.254,113.079
1177,1,97.7992,0.03913,82.492,86.319,90.145,93.972,97.799,101.626,105.453,109.28,113.107
1178,1,97.8199,0.03913,82.509,86.337,90.165,93.992,97.82,101.648,105.475,109.303,113.131
1179,1,97.8406,0.03914,82.523,86.352,90.182,94.011,97.841,101.67,105.5,109.329,113.159
1180,1,97.8614,0.03914,82.54,86.371,90.201,94.031,97.861,101.692,105.522,109.352,113.183
1181,1,97.8821,0.03915,82.554,86.386,90.218,94.05,97.882,101.714,105.546,109.378,113.21
1182,1,97.9027,0.03916,82.567,86.401,90.235,94.069,97.903,101.737,105.57,109.404,113.238
1183,1,97.9234,0.03916,82.585,86.419,90.254,94.089,97.923,101.758,105.593,109.427,113.262
1184,1,97.9441,0.03917,82.598,86.435,90.271,94.108,97.944,101.781,105.617,109.454,113.29
1185,1,97.9647,0.03917,82.616,86.453,90.29,94.127,97.965,101.802,105.639,109.477,113.314
1186,1,97.9854,0.03918,82.629,86.468,90.307,94.146,97.985,101.824,105.664,109.503,113.342
1187,1,98.006,0.03919,82.643,86.483,90.324,94.165,98.006,101.847,105.688,109.529,113.369
1188,1,98.0267,0.03919,82.66,86.502,90.343,94.185,98.027,101.868,105.71,109.552,113.393
1189,1,98.0473,0.0392,82.673,86.517,90.36,94.204,98.047,101.891,105.734,109.578,113.421
1190,1,98.0679,0.0392,82.691,86.535,90.379,94.224,98.068,101.912,105.756,109.601,113.445
1191,1,98.0885,0.03921,82.704,86.55,90.396,94.242,98.088,101.935,105.781,109.627,113.473
1192,1,98.1091,0.03922,82.718,86.566,90.413,94.261,98.109,101.957,105.805,109.653,113.5
1193,1,98.1297,0.03922,82.735,86.584,90.432,94.281,98.13,101.978,105.827,109.676,113.524
1194,1,98.1503,0.03923,82.749,86.599,90.449,94.3,98.15,102.001,105.851,109.702,113.552
1195,1,98.1708,0.03924,82.762,86.614,90.466,94.319,98.171,102.023,105.875,109.727,113.58
1196,1,98.1914,0.03924,82.779,86.632,90.485,94.338,98.191,102.044,105.897,109.75,113.604
1197,1,98.2119,0.03925,82.793,86.647,90.502,94.357,98.212,102.067,105.922,109.776,113.631
1198,1,98.2325,0.03925,82.81,86.666,90.521,94.377,98.232,102.088,105.944,109.799,113.655
1199,1,98.253,0.03926,82.823,86.681,90.538,94.396,98.253,102.11,105.968,109.825,113.683
1200,1,98.2735,0.03927,82.837,86.696,90.555,94.414,98.274,102.133,105.992,109.851,113.71
1201,1,98.294,0.03927,82.854,86.714,90.574,94.434,98.294,102.154,106.014,109.874,113.734
1202,1,98.3145,0.03928,82.867,86.729,90.591,94.453,98.314,102.176,106.038,109.9,113.762
1203,1,98.335,0.03928,82.885,86.747,90.61,94.472,98.335,102.198,106.06,109.923,113.785
1204,1,98.3555,0.03929,82.898,86.762,90.627,94.491,98.356,102.22,106.084,109.949,113.813
1205,1,98.3759,0.03929,82.915,86.78,90.646,94.511,98.376,102.241,106.106,109.971,113.837
1206,1,98.3964,0.0393,82.928,86.795,90.662,94.529,98.396,102.263,106.13,109.997,113.864
1207,1,98.4169,0.03931,82.942,86.811,90.679,94.548,98.417,102.286,106.154,110.023,113.892
1208,1,98.4373,0.03931,82.959,86.829,90.698,94.568,98.437,102.307,106.176,110.046,113.916
1209,1,98.4577,0.03932,82.972,86.844,90.715,94.586,98.458,102.329,106.2,110.072,113.943
1210,1,98.4782,0.03932,82.99,86.862,90.734,94.606,98.478,102.35,106.223,110.095,113.967
1211,1,98.4986,0.03933,83.003,86.877,90.751,94.625,98.499,102.373,106.246,110.12,113.994
1212,1,98.519,0.03934,83.016,86.892,90.768,94.643,98.519,102.395,106.27,110.146,114.022
1213,1,98.5394,0.03934,83.033,86.91,90.786,94.663,98.539,102.416,106.292,110.169,114.046
1214,1,98.5598,0.03935,83.046,86.925,90.803,94.681,98.56,102.438,106.316,110.195,114.073
1215,1,98.5801,0.03935,83.064,86.943,90.822,94.701,98.58,102.459,106.338,110.217,114.097
1216,1,98.6005,0.03936,83.077,86.958,90.839,94.72,98.6,102.481,106.362,110.243,114.124
1217,1,98.6209,0.03937,83.09,86.973,90.855,94.738,98.621,102.504,106.386,110.269,114.152
1218,1,98.6412,0.03937,83.107,86.991,90.874,94.758,98.641,102.525,106.408,110.292,114.175
1219,1,98.6615,0.03938,83.12,87.006,90.891,94.776,98.662,102.547,106.432,110.317,114.203
1220,1,98.6819,0.03938,83.138,87.024,90.91,94.796,98.682,102.568,106.454,110.34,114.226
1221,1,98.7022,0.03939,83.151,87.039,90.926,94.814,98.702,102.59,106.478,110.366,114.254
1222,1,98.7225,0.03939,83.168,87.056,90.945,94.834,98.722,102.611,106.5,110.389,114.277
1223,1,98.7428,0.0394,83.181,87.071,90.962,94.852,98.743,102.633,106.524,110.414,114.305
1224,1,98.7631,0.03941,83.194,87.086,90.979,94.871,98.763,102.655,106.548,110.44,114.332
1225,1,98.7834,0.03941,83.211,87.104,90.997,94.89,98.783,102.676,106.57,110.463,114.356
1226,1,98.8036,0.03942,83.224,87.119,91.014,94.909,98.804,102.698,106.593,110.488,114.383
1227,1,98.8239,0.03942,83.241,87.137,91.033,94.928,98.824,102.72,106.615,110.511,114.406
1228,1,98.8442,0.03943,83.254,87.152,91.049,94.947,98.844,102.742,106.639,110.536,114.434
1229,1,98.8644,0.03943,83.272,87.17,91.068,94.966,98.864,102.763,106.661,110.559,114.457
1230,1,98.8846,0.03944,83.285,87.185,91.085,94.985,98.885,102.785,106.685,110.585,114.485
1231,1,98.9049,0.03945,83.298,87.2,91.101,95.003,98.905,102.807,106.708,110.61,114.512
1232,1,98.9251,0.03945,83.315,87.217,91.12,95.023,98.925,102.828,106.73,110.633,114.535
1233,1,98.9453,0.03946,83.328,87.232,91.137,95.041,98.945,102.85,106.754,110.658,114.563
1234,1,98.9655,0.03946,83.345,87.25,91.155,95.06,98.966,102.871,106.776,110.681,114.586
1235,1,98.9857,0.03947,83.358,87.265,91.172,95.079,98.986,102.893,106.8,110.707,114.614
1236,1,99.0058,0.03947,83.375,87.283,91.19,95.098,99.006,102.914,106.821,110.729,114.637
1237,1,99.026,0.03948,83.388,87.297,91.207,95.116,99.026,102.936,106.845,110.755,114.664
1238,1,99.0461,0.03949,83.401,87.312,91.223,95.135,99.046,102.957,106.869,110.78,114.691
1239,1,99.0663,0.03949,83.418,87.33,91.242,95.154,99.066,102.978,106.891,110.803,114.715
1240,1,99.0864,0.0395,83.431,87.345,91.259,95.172,99.086,103,106.914,110.828,114.742
1241,1,99.1065,0.0395,83.448,87.362,91.277,95.192,99.106,103.021,106.936,110.851,114.765
1242,1,99.1267,0.03951,83.461,87.377,91.294,95.21,99.127,103.043,106.96,110.876,114.793
1243,1,99.1468,0.03951,83.478,87.395,91.312,95.23,99.147,103.064,106.981,110.899,114.816
1244,1,99.1669,0.03952,83.491,87.41,91.329,95.248,99.167,103.086,107.005,110.924,114.843
1245,1,99.1869,0.03952,83.507,87.427,91.347,95.267,99.187,103.107,107.027,110.946,114.866
1246,1,99.207,0.03953,83.52,87.442,91.364,95.285,99.207,103.129,107.05,110.972,114.894
1247,1,99.2271,0.03954,83.533,87.457,91.38,95.304,99.227,103.151,107.074,110.997,114.921
1248,1,99.2471,0.03954,83.55,87.474,91.399,95.323,99.247,103.171,107.096,111.02,114.944
1249,1,99.2672,0.03955,83.563,87.489,91.415,95.341,99.267,103.193,107.119,111.045,114.971
1250,1,99.2872,0.03955,83.58,87.507,91.434,95.36,99.287,103.214,107.141,111.068,114.994
1251,1,99.3072,0.03956,83.593,87.521,91.45,95.379,99.307,103.236,107.164,111.093,115.022
1252,1,99.3272,0.03956,83.61,87.539,91.468,95.398,99.327,103.257,107.186,111.115,115.045
1253,1,99.3472,0.03957,83.623,87.554,91.485,95.416,99.347,103.278,107.21,111.141,115.072
1254,1,99.3672,0.03957,83.639,87.571,91.503,95.435,99.367,103.299,107.231,111.163,115.095
1255,1,99.3872,0.03958,83.652,87.586,91.52,95.453,99.387,103.321,107.255,111.188,115.122
1256,1,99.4072,0.03958,83.669,87.604,91.538,95.473,99.407,103.342,107.276,111.211,115.145
1257,1,99.4272,0.03959,83.682,87.618,91.555,95.491,99.427,103.364,107.3,111.236,115.172
1258,1,99.4471,0.0396,83.695,87.633,91.571,95.509,99.447,103.385,107.323,111.261,115.2
1259,1,99.4671,0.0396,83.712,87.65,91.589,95.528,99.467,103.406,107.345,111.284,115.223
1260,1,99.487,0.03961,83.724,87.665,91.606,95.546,99.487,103.428,107.368,111.309,115.25
1261,1,99.5069,0.03961,83.741,87.682,91.624,95.565,99.507,103.448,107.39,111.331,115.273
1262,1,99.5268,0.03962,83.754,87.697,91.64,95.584,99.527,103.47,107.413,111.357,115.3
1263,1,99.5467,0.03962,83.771,87.715,91.659,95.603,99.547,103.491,107.435,111.379,115.323
1264,1,99.5666,0.03963,83.783,87.729,91.675,95.621,99.567,103.512,107.458,111.404,115.35
1265,1,99.5865,0.03963,83.8,87.747,91.693,95.64,99.586,103.533,107.48,111.426,115.373
1266,1,99.6064,0.03964,83.813,87.761,91.71,95.658,99.606,103.555,107.503,111.452,115.4
1267,1,99.6262,0.03964,83.829,87.779,91.728,95.677,99.626,103.575,107.525,111.474,115.423
1268,1,99.6461,0.03965,83.842,87.793,91.744,95.695,99.646,103.597,107.548,111.499,115.45
1269,1,99.666,0.03966,83.855,87.808,91.76,95.713,99.666,103.619,107.572,111.524,115.477
1270,1,99.6858,0.03966,83.872,87.825,91.779,95.732,99.686,103.639,107.593,111.546,115.5
1271,1,99.7056,0.03967,83.884,87.84,91.795,95.75,99.706,103.661,107.616,111.572,115.527
1272,1,99.7254,0.03967,83.901,87.857,91.813,95.769,99.725,103.682,107.638,111.594,115.55
1273,1,99.7452,0.03968,83.914,87.872,91.829,95.787,99.745,103.703,107.661,111.619,115.577
1274,1,99.765,0.03968,83.93,87.889,91.848,95.806,99.765,103.724,107.682,111.641,115.6
1275,1,99.7848,0.03969,83.943,87.903,91.864,95.824,99.785,103.745,107.706,111.666,115.627
1276,1,99.8046,0.03969,83.96,87.921,91.882,95.843,99.805,103.766,107.727,111.688,115.65
1277,1,99.8244,0.0397,83.972,87.935,91.898,95.861,99.824,103.787,107.75,111.713,115.677
1278,1,99.8441,0.0397,83.989,87.953,91.916,95.88,99.844,103.808,107.772,111.736,115.699
1279,1,99.8639,0.03971,84.002,87.967,91.933,95.898,99.864,103.829,107.795,111.761,115.726
1280,1,99.8836,0.03971,84.018,87.984,91.951,95.917,99.884,103.85,107.816,111.783,115.749
1281,1,99.9034,0.03972,84.031,87.999,91.967,95.935,99.903,103.872,107.84,111.808,115.776
1282,1,99.9231,0.03972,84.047,88.016,91.985,95.954,99.923,103.892,107.861,111.83,115.799
1283,1,99.9428,0.03973,84.06,88.031,92.001,95.972,99.943,103.914,107.884,111.855,115.826
1284,1,99.9625,0.03973,84.076,88.048,92.019,95.991,99.962,103.934,107.906,111.877,115.849
1285,1,99.9822,0.03974,84.089,88.062,92.036,96.009,99.982,103.955,107.929,111.902,115.875
1286,1,100.0019,0.03975,84.102,88.077,92.052,96.027,100.002,103.977,107.952,111.927,115.902
1287,1,100.0216,0.03975,84.118,88.094,92.07,96.046,100.022,103.997,107.973,111.949,115.925
1288,1,100.0412,0.03976,84.131,88.108,92.086,96.064,100.041,104.019,107.996,111.974,115.952
1289,1,100.0609,0.03976,84.147,88.126,92.104,96.082,100.061,104.039,108.018,111.996,115.975
1290,1,100.0805,0.03977,84.16,88.14,92.12,96.1,100.08,104.061,108.041,112.021,116.001
1291,1,100.1002,0.03977,84.176,88.157,92.138,96.119,100.1,104.081,108.062,112.043,116.024
1292,1,100.1198,0.03978,84.189,88.172,92.154,96.137,100.12,104.103,108.085,112.068,116.051
