Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
1388,1,101.2917,0.04158,84.445,88.657,92.868,97.08,101.292,105.503,109.715,113.927,118.139
1389,1,101.3117,0.04159,84.457,88.671,92.885,97.098,101.312,105.525,109.739,113.952,118.166
1390,1,101.3317,0.04159,84.474,88.689,92.903,97.117,101.332,105.546,109.76,113.975,118.189
1391,1,101.3517,0.0416,84.487,88.703,92.919,97.135,101.352,105.568,109.784,114,118.217
1392,1,101.3716,0.0416,84.503,88.72,92.937,97.155,101.372,105.589,109.806,114.023,118.24
1393,1,101.3916,0.04161,84.516,88.735,92.954,97.173,101.392,105.611,109.829,114.048,118.267
1394,1,101.4116,0.04161,84.533,88.752,92.972,97.192,101.412,105.631,109.851,114.071,118.291
1395,1,101.4315,0.04162,84.545,88.767,92.988,97.21,101.432,105.653,109.875,114.096,118.318
1396,1,101.4515,0.04162,84.562,88.784,93.007,97.229,101.452,105.674,109.896,114.119,118.341
1397,1,101.4714,0.04163,84.574,88.799,93.023,97.247,101.471,105.696,109.92,114.144,118.368
1398,1,101.4914,0.04163,84.591,88.816,93.041,97.266,101.491,105.716,109.942,114.167,118.392
1399,1,101.5113,0.04164,84.604,88.831,93.057,97.284,101.511,105.738,109.965,114.192,118.419
1400,1,101.5312,0.04164,84.62,88.848,93.076,97.303,101.531,105.759,109.987,114.214,118.442
1401,1,101.5511,0.04165,84.633,88.862,93.092,97.321,101.551,105.781,110.01,114.24,118.47
1402,1,101.571,0.04165,84.649,88.88,93.11,97.341,101.571,105.801,110.032,114.262,118.493
1403,1,101.5909,0.04166,84.662,88.894,93.126,97.359,101.591,105.823,110.055,114.288,118.52
1404,1,101.6108,0.04166,84.678,88.911,93.145,97.378,101.611,105.844,110.077,114.31,118.543
1405,1,101.6306,0.04167,84.691,88.926,93.161,97.396,101.631,105.866,110.1,114.335,118.57
1406,1,101.6505,0.04167,84.707,88.943,93.179,97.415,101.65,105.886,110.122,114.358,118.594
1407,1,101.6704,0.04167,84.724,88.961,93.197,97.434,101.67,105.907,110.144,114.38,118.617
1408,1,101.6902,0.04168,84.736,88.975,93.213,97.452,101.69,105.929,110.167,114.406,118.644
1409,1,101.7101,0.04168,84.753,88.992,93.232,97.471,101.71,105.949,110.189,114.428,118.667
1410,1,101.7299,0.04169,84.765,89.007,93.248,97.489,101.73,105.971,110.212,114.453,118.694
1411,1,101.7497,0.04169,84.782,89.024,93.266,97.508,101.75,105.992,110.234,114.476,118.717
1412,1,101.7695,0.0417,84.794,89.038,93.282,97.526,101.77,106.013,110.257,114.501,118.745
1413,1,101.7893,0.0417,84.811,89.055,93.3,97.545,101.789,106.034,110.279,114.523,118.768
1414,1,101.8091,0.04171,84.823,89.07,93.316,97.563,101.809,106.056,110.302,114.548,118.795
1415,1,101.8289,0.04171,84.84,89.087,93.334,97.582,101.829,106.076,110.323,114.571,118.818
1416,1,101.8487,0.04172,84.852,89.101,93.35,97.6,101.849,106.098,110.347,114.596,118.845
1417,1,101.8685,0.04172,84.869,89.119,93.369,97.619,101.868,106.118,110.368,114.618,118.868
1418,1,101.8883,0.04173,84.881,89.133,93.385,97.637,101.888,106.14,110.392,114.644,118.895
1419,1,101.908,0.04173,84.898,89.15,93.403,97.655,101.908,106.161,110.413,114.666,118.918
1420,1,101.9278,0.04174,84.91,89.164,93.419,97.673,101.928,106.182,110.437,114.691,118.946
1421,1,101.9475,0.04174,84.926,89.182,93.437,97.692,101.948,106.203,110.458,114.713,118.969
1422,1,101.9673,0.04175,84.939,89.196,93.453,97.71,101.967,106.224,110.482,114.739,118.996
1423,1,101.987,0.04175,84.955,89.213,93.471,97.729,101.987,106.245,110.503,114.761,119.019
1424,1,102.0067,0.04175,84.972,89.23,93.489,97.748,102.007,106.265,110.524,114.783,119.042
1425,1,102.0264,0.04176,84.984,89.245,93.505,97.766,102.026,106.287,110.548,114.808,119.069
1426,1,102.0461,0.04176,85,89.262,93.523,97.785,102.046,106.308,110.569,114.83,119.092
1427,1,102.0658,0.04177,85.013,89.276,93.539,97.803,102.066,106.329,110.592,114.856,119.119
1428,1,102.0855,0.04177,85.029,89.293,93.557,97.821,102.086,106.35,110.614,114.878,119.142
1429,1,102.1052,0.04178,85.041,89.307,93.573,97.839,102.105,106.371,110.637,114.903,119.169
1430,1,102.1249,0.04178,85.058,89.325,93.591,97.858,102.125,106.392,110.658,114.925,119.192
1431,1,102.1446,0.04179,85.07,89.339,93.607,97.876,102.145,106.413,110.682,114.95,119.219
1432,1,102.1642,0.04179,85.086,89.356,93.625,97.895,102.164,106.434,110.703,114.973,119.242
1433,1,102.1839,0.0418,85.099,89.37,93.641,97.913,102.184,106.455,110.726,114.998,119.269
1434,1,102.2035,0.0418,85.115,89.387,93.659,97.931,102.204,106.476,110.748,115.02,119.292
1435,1,102.2232,0.04181,85.127,89.401,93.675,97.949,102.223,106.497,110.771,115.045,119.319
1436,1,102.2428,0.04181,85.144,89.418,93.693,97.968,102.243,106.518,110.792,115.067,119.342
1437,1,102.2624,0.04181,85.16,89.436,93.711,97.987,102.262,106.538,110.814,115.089,119.365
1438,1,102.282,0.04182,85.172,89.45,93.727,98.005,102.282,106.559,110.837,115.114,119.392
1439,1,102.3016,0.04182,85.189,89.467,93.745,98.023,102.302,106.58,110.858,115.136,119.415
1440,1,102.3212,0.04183,85.201,89.481,93.761,98.041,102.321,106.601,110.881,115.161,119.442
1441,1,102.3408,0.04183,85.217,89.498,93.779,98.06,102.341,106.622,110.903,115.184,119.464
1442,1,102.3604,0.04184,85.229,89.512,93.795,98.078,102.36,106.643,110.926,115.209,119.491
1443,1,102.38,0.04184,85.246,89.529,93.813,98.096,102.38,106.664,110.947,115.231,119.514
1444,1,102.3996,0.04185,85.258,89.543,93.829,98.114,102.4,106.685,110.97,115.256,119.541
1445,1,102.4191,0.04185,85.274,89.56,93.847,98.133,102.419,106.705,110.992,115.278,119.564
1446,1,102.4387,0.04186,85.286,89.574,93.863,98.151,102.439,106.727,111.015,115.303,119.591
1447,1,102.4582,0.04186,85.303,89.591,93.88,98.169,102.458,106.747,111.036,115.325,119.614
1448,1,102.4778,0.04187,85.315,89.606,93.896,98.187,102.478,106.769,111.059,115.35,119.641
1449,1,102.4973,0.04187,85.331,89.623,93.914,98.206,102.497,106.789,111.08,115.372,119.664
1450,1,102.5168,0.04187,85.347,89.64,93.932,98.224,102.517,106.809,111.102,115.394,119.686
1451,1,102.5364,0.04188,85.36,89.654,93.948,98.242,102.536,106.831,111.125,115.419,119.713
1452,1,102.5559,0.04188,85.376,89.671,93.966,98.261,102.556,106.851,111.146,115.441,119.736
1453,1,102.5754,0.04189,85.388,89.685,93.982,98.279,102.575,106.872,111.169,115.466,119.763
1454,1,102.5949,0.04189,85.404,89.702,93.999,98.297,102.595,106.893,111.19,115.488,119.786
1455,1,102.6144,0.0419,85.416,89.716,94.015,98.315,102.614,106.914,111.213,115.513,119.813
1456,1,102.6338,0.0419,85.432,89.733,94.033,98.333,102.634,106.934,111.235,115.535,119.835
1457,1,102.6533,0.04191,85.445,89.747,94.049,98.351,102.653,106.955,111.258,115.56,119.862
1458,1,102.6728,0.04191,85.461,89.764,94.067,98.37,102.673,106.976,111.279,115.582,119.885
1459,1,102.6923,0.04192,85.473,89.778,94.083,98.387,102.692,106.997,111.302,115.607,119.912
1460,1,102.7117,0.04192,85.489,89.795,94.1,98.406,102.712,107.017,111.323,115.629,119.934
1461,1,102.7312,0.04193,85.501,89.809,94.116,98.424,102.731,107.039,111.346,115.654,119.961
1462,1,102.7506,0.04193,85.517,89.826,94.134,98.442,102.751,107.059,111.367,115.676,119.984
1463,1,102.77,0.04193,85.533,89.843,94.152,98.461,102.77,107.079,111.388,115.697,120.007
1464,1,102.7895,0.04194,85.546,89.857,94.168,98.479,102.79,107.1,111.411,115.722,120.033
1465,1,102.8089,0.04194,85.562,89.873,94.185,98.497,102.809,107.121,111.433,115.744,120.056
1466,1,102.8283,0.04195,85.574,89.887,94.201,98.515,102.828,107.142,111.456,115.769,120.083
1467,1,102.8477,0.04195,85.59,89.904,94.219,98.533,102.848,107.162,111.477,115.791,120.106
1468,1,102.8671,0.04196,85.602,89.918,94.234,98.551,102.867,107.183,111.5,115.816,120.132
1469,1,102.8865,0.04196,85.618,89.935,94.252,98.569,102.886,107.204,111.521,115.838,120.155
1470,1,102.9059,0.04197,85.63,89.949,94.268,98.587,102.906,107.225,111.544,115.863,120.182
1471,1,102.9252,0.04197,85.646,89.966,94.286,98.605,102.925,107.245,111.565,115.885,120.204
1472,1,102.9446,0.04198,85.658,89.98,94.301,98.623,102.945,107.266,111.588,115.909,120.231
1473,1,102.964,0.04198,85.674,89.997,94.319,98.642,102.964,107.286,111.609,115.931,120.254
1474,1,102.9833,0.04198,85.69,90.014,94.337,98.66,102.983,107.307,111.63,115.953,120.276
1475,1,103.0027,0.04199,85.702,90.027,94.353,98.678,103.003,107.328,111.653,115.978,120.303
1476,1,103.022,0.04199,85.718,90.044,94.37,98.696,103.022,107.348,111.674,116,120.326
1477,1,103.0414,0.042,85.73,90.058,94.386,98.714,103.041,107.369,111.697,116.025,120.352
1478,1,103.0607,0.042,85.747,90.075,94.404,98.732,103.061,107.389,111.718,116.046,120.375
1479,1,103.08,0.04201,85.758,90.089,94.419,98.75,103.08,107.41,111.741,116.071,120.402
1480,1,103.0993,0.04201,85.774,90.106,94.437,98.768,103.099,107.431,111.762,116.093,120.424
1481,1,103.1186,0.04202,85.786,90.119,94.453,98.786,103.119,107.452,111.785,116.118,120.451
1482,1,103.1379,0.04202,85.802,90.136,94.47,98.804,103.138,107.472,111.806,116.139,120.473
1483,1,103.1572,0.04203,85.814,90.15,94.486,98.822,103.157,107.493,111.829,116.164,120.5
1484,1,103.1765,0.04203,85.83,90.167,94.503,98.84,103.176,107.513,111.85,116.186,120.523
1485,1,103.1958,0.04203,85.847,90.184,94.521,98.858,103.196,107.533,111.87,116.208,120.545
1486,1,103.2151,0.04204,85.858,90.198,94.537,98.876,103.215,107.554,111.893,116.233,120.572
1487,1,103.2343,0.04204,85.874,90.214,94.554,98.894,103.234,107.574,111.914,116.254,120.594
1488,1,103.2536,0.04205,85.886,90.228,94.57,98.912,103.254,107.595,111.937,116.279,120.621
1489,1,103.2728,0.04205,85.902,90.245,94.588,98.93,103.273,107.615,111.958,116.301,120.643
1490,1,103.2921,0.04206,85.914,90.259,94.603,98.948,103.292,107.637,111.981,116.325,120.67
1491,1,103.3113,0.04206,85.93,90.275,94.621,98.966,103.311,107.657,112.002,116.347,120.692
1492,1,103.3306,0.04207,85.942,90.289,94.636,98.983,103.331,107.678,112.025,116.372,120.719
1493,1,103.3498,0.04207,85.958,90.306,94.654,99.002,103.35,107.698,112.046,116.394,120.742
1494,1,103.369,0.04208,85.97,90.32,94.669,99.019,103.369,107.719,112.069,116.418,120.768
1495,1,103.3882,0.04208,85.986,90.336,94.687,99.038,103.388,107.739,112.089,116.44,120.791
1496,1,103.4074,0.04208,86.002,90.353,94.705,99.056,103.407,107.759,112.11,116.462,120.813
1497,1,103.4266,0.04209,86.014,90.367,94.72,99.073,103.427,107.78,112.133,116.486,120.84
1498,1,103.4458,0.04209,86.03,90.384,94.738,99.092,103.446,107.8,112.154,116.508,120.862
1499,1,103.465,0.0421,86.041,90.397,94.753,99.109,103.465,107.821,112.177,116.533,120.889
1500,1,103.4842,0.0421,86.057,90.414,94.771,99.128,103.484,107.841,112.198,116.554,120.911
1501,1,103.5034,0.04211,86.069,90.428,94.786,99.145,103.503,107.862,112.22,116.579,120.938
1502,1,103.5225,0.04211,86.085,90.445,94.804,99.163,103.522,107.882,112.241,116.6,120.96
1503,1,103.5417,0.04212,86.097,90.458,94.819,99.181,103.542,107.903,112.264,116.625,120.986
1504,1,103.5608,0.04212,86.113,90.475,94.837,99.199,103.561,107.923,112.285,116.647,121.009
1505,1,103.58,0.04212,86.129,90.492,94.854,99.217,103.58,107.943,112.306,116.668,121.031
1506,1,103.5991,0.04213,86.141,90.505,94.87,99.234,103.599,107.964,112.328,116.693,121.058
1507,1,103.6183,0.04213,86.157,90.522,94.887,99.253,103.618,107.984,112.349,116.715,121.08
1508,1,103.6374,0.04214,86.168,90.536,94.903,99.27,103.637,108.005,112.372,116.739,121.107
1509,1,103.6565,0.04214,86.184,90.552,94.92,99.288,103.656,108.025,112.393,116.761,121.129
1510,1,103.6756,0.04215,86.196,90.566,94.936,99.306,103.676,108.046,112.415,116.785,121.155
1511,1,103.6947,0.04215,86.212,90.583,94.953,99.324,103.695,108.065,112.436,116.807,121.178
1512,1,103.7138,0.04216,86.224,90.596,94.969,99.341,103.714,108.086,112.459,116.832,121.204
1513,1,103.7329,0.04216,86.239,90.613,94.986,99.36,103.733,108.106,112.48,116.853,121.226
1514,1,103.752,0.04216,86.255,90.629,95.004,99.378,103.752,108.126,112.5,116.875,121.249
1515,1,103.7711,0.04217,86.267,90.643,95.019,99.395,103.771,108.147,112.523,116.899,121.275
1516,1,103.7902,0.04217,86.283,90.66,95.037,99.413,103.79,108.167,112.544,116.921,121.298
